_dataobs_,Race,Signs_Of_Mental_Illness,Body_Camera,Month,Region,REP_Armed_Category,REP_Mental_Illness,IMP_Age,_WARN_,F_Race,I_Race,_NODE_,P_Race0,P_Race1,Q_Race0,Q_Race1,V_Race0,V_Race1,R_Race0,R_Race1,U_Race
5524,1,1,0,3,Southeast,Gun,Yes,39,,1,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,-0.752066116,0.752066116,0
5525,0,1,0,4,Northeast,Unarmed,Yes,27,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5526,0,1,0,4,Southwest,Sharp Weapon,Yes,36.64517857,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5527,0,1,0,4,Southwest,Sharp Weapon,Yes,31,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5528,0,1,0,4,Southeast,Gun,Yes,59,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5529,0,1,1,4,Southeast,Sharp Weapon,Yes,29,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5530,0,1,0,4,West,Sharp Weapon,Yes,35,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5531,1,1,0,4,Southeast,Gun,Yes,39,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
5532,0,1,0,4,Northeast,Gun,Yes,42,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5533,0,1,0,5,Midwest,Gun,Yes,69,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5534,0,1,1,4,Southwest,Other Weapon,Yes,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5535,0,1,0,5,West,Unarmed,Yes,36,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5536,1,1,0,5,Southeast,Blunt Weapon,Yes,47,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
5537,0,1,0,5,West,Sharp Weapon,Yes,33,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5538,0,1,0,5,West,Sharp Weapon,Yes,20,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5539,0,1,0,5,West,Gun,Yes,56,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5540,0,1,1,5,West,Sharp Weapon,Yes,40,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5541,1,1,0,5,Southwest,Toy Weapon,Yes,30,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
5542,1,1,1,5,Southwest,Sharp Weapon,Yes,38,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5543,0,1,0,5,Midwest,Sharp Weapon,Yes,49,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5544,0,1,0,5,Southeast,Sharp Weapon,Yes,43,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5545,0,1,0,5,Southwest,Gun,Yes,38,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5546,0,1,0,5,Southeast,Sharp Weapon,Yes,22,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5547,0,1,1,5,Midwest,Gun,Yes,37,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5548,1,1,1,5,West,Toy Weapon,Yes,35,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5549,0,1,0,5,Southwest,Gun,Yes,47,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5550,0,1,0,6,Southeast,Blunt Weapon,Yes,37,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5551,0,1,0,6,West,Sharp Weapon,Yes,35,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5552,0,1,0,6,Southwest,Gun,Yes,81,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5553,0,1,0,6,West,Gun,Yes,26,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5554,0,1,0,6,Southwest,Gun,Yes,60,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5555,0,1,0,6,Southeast,Gun,Yes,36,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5556,0,1,0,6,Midwest,Gun,Yes,68,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5557,1,1,1,7,Midwest,Sharp Weapon,Yes,32,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5558,0,1,1,7,Midwest,Toy Weapon,Yes,30,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5559,0,1,0,7,Southwest,Gun,Yes,70,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5560,0,1,0,7,Southeast,Sharp Weapon,Yes,17,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5561,0,1,0,7,West,Gun,Yes,58,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5562,1,1,0,7,Midwest,Gun,Yes,31,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5563,1,1,1,7,West,Toy Weapon,Yes,49,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5564,0,1,0,7,Southeast,Gun,Yes,60,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5565,0,1,0,7,Northeast,Toy Weapon,Yes,24,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5566,0,1,0,7,Southeast,Sharp Weapon,Yes,22,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5567,0,1,0,7,Southeast,Gun,Yes,47,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5568,0,1,1,7,West,Sharp Weapon,Yes,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5569,0,1,1,7,West,Gun,Yes,51,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5570,0,1,0,8,Southeast,Sharp Weapon,Yes,63,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5571,0,1,0,8,Southeast,Gun,Yes,38,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5572,1,1,0,7,Southeast,Gun,Yes,45,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
5573,0,1,0,7,West,Sharp Weapon,Yes,25,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5574,0,1,0,8,Midwest,Gun,Yes,44,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5575,1,1,0,7,Midwest,Sharp Weapon,Yes,28,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5576,0,1,0,8,Southwest,Sharp Weapon,Yes,25,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5577,0,1,1,8,Midwest,Sharp Weapon,Yes,39,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5578,0,1,0,8,Southeast,Unarmed,Yes,55,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5579,0,1,0,8,West,Unarmed,Yes,36,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5580,0,1,0,8,West,Gun,Yes,67,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5581,1,1,0,8,Southeast,Sharp Weapon,Yes,34,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
5582,0,1,1,8,West,Gun,Yes,39,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5583,0,1,0,8,West,Gun,Yes,48,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5584,0,1,1,8,West,Gun,Yes,32,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5585,0,1,0,8,Southeast,Gun,Yes,35,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5586,0,1,0,8,Midwest,Sharp Weapon,Yes,40,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5587,0,1,0,6,West,Gun,Yes,63,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5588,0,1,0,6,West,Gun,Yes,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5589,0,1,0,7,Southeast,Gun,Yes,22,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5590,0,1,0,7,Midwest,Gun,Yes,37,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5591,0,1,0,7,Southwest,Gun,Yes,41,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5592,0,1,0,8,Southeast,Gun,Yes,51,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5593,1,1,0,8,Southeast,Sharp Weapon,Yes,37,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
5594,0,1,0,8,Southwest,Gun,Yes,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5595,0,1,0,8,Southwest,Gun,Yes,43,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5596,0,1,0,8,Southeast,Gun,Yes,37,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5597,1,1,0,8,Southeast,Sharp Weapon,Yes,31,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5598,1,1,0,8,West,Gun,Yes,29,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
5599,0,1,0,8,West,Gun,Yes,42,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5600,1,1,0,8,Southwest,Gun,Yes,31,,1,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,-0.733662145,0.733662146,0
5601,1,1,0,8,Midwest,Gun,Yes,43,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5602,0,1,0,9,West,Sharp Weapon,Yes,40,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5603,0,1,0,9,Southeast,Sharp Weapon,Yes,54,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5604,0,1,1,9,West,Gun,Yes,50,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5605,0,1,0,9,West,Gun,Yes,37,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5606,0,1,0,9,Midwest,Sharp Weapon,Yes,53,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5607,0,1,1,9,Northeast,Sharp Weapon,Yes,27,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5608,1,1,1,9,West,Gun,Yes,88,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5609,0,1,0,9,West,Gun,Yes,36.64517857,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5610,0,1,0,7,Southeast,Sharp Weapon,Yes,37,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5611,0,1,0,7,Southeast,Gun,Yes,49,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5612,0,1,1,5,Midwest,Sharp Weapon,Yes,21,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5613,0,1,0,9,West,Gun,Yes,27,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5614,0,1,0,9,Midwest,Gun,Yes,45,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5615,1,1,0,9,West,Unarmed,Yes,42,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5616,0,1,1,9,West,Gun,Yes,66,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5617,0,1,0,9,West,Unarmed,Yes,32,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5618,0,1,1,9,Southeast,Sharp Weapon,Yes,40,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5619,0,1,1,9,Midwest,Gun,Yes,41,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5620,0,1,1,7,Midwest,Gun,Yes,26,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5621,0,1,0,10,Southeast,Gun,Yes,41,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
5622,0,1,0,10,Southeast,Gun,Yes,62,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5623,0,1,0,10,Southeast,Gun,Yes,48,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5624,0,1,0,10,Southeast,Gun,Yes,47,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5625,0,1,0,10,Southeast,Gun,Yes,53,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5626,0,1,0,10,Southeast,Sharp Weapon,Yes,28,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5627,0,1,1,10,Southwest,Gun,Yes,43,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5628,0,1,0,10,West,Gun,Yes,43,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5629,1,1,1,10,Northeast,Sharp Weapon,Yes,27,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5630,0,1,0,10,Southeast,Gun,Yes,44,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5631,0,1,0,11,Midwest,Gun,Yes,26,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5632,0,1,1,11,West,Gun,Yes,60,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5633,0,1,0,11,Southeast,Gun,Yes,36.64517857,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5634,1,1,0,11,Southeast,Gun,Yes,36,,1,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,-0.568093385,0.568093385,0
5635,0,1,0,11,Northeast,Sharp Weapon,Yes,35,,0,0,25,0.568093385,0.431906615,0.568093385,0.431906615,0.623762376,0.376237624,0.431906615,-0.431906615,0
5636,1,1,0,11,Southeast,Gun,Yes,43,,1,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,-0.769980507,0.769980507,0
5637,0,1,1,11,Southwest,Gun,Yes,30,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5638,0,1,1,11,Southeast,Gun,Yes,52,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5639,0,1,0,11,Midwest,Gun,Yes,44,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5640,0,1,0,11,Midwest,Gun,Yes,30,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5641,0,1,0,11,West,Blunt Weapon,Yes,38,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5642,1,1,1,11,Southwest,Gun,Yes,33,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5643,0,1,0,10,Southeast,Gun,Yes,36,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
5644,0,1,0,10,Southeast,Sharp Weapon,Yes,36.64517857,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
5645,0,1,0,10,Southeast,Gun,Yes,41,,0,0,48,0.752066116,0.247933884,0.752066116,0.247933884,0.692307692,0.307692308,0.247933884,-0.247933884,0
5646,0,1,1,10,Northeast,Unarmed,Yes,37,,0,1,49,0.461538462,0.538461539,0.461538462,0.538461539,0.25,0.75,0.538461539,-0.538461538,1
5647,0,1,1,10,West,Blunt Weapon,Yes,39,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5648,1,1,1,10,Southeast,Gun,Yes,26,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5649,0,1,0,12,West,Vehicle,Yes,62,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5650,0,1,0,12,Midwest,Gun,Yes,60,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5651,0,1,0,12,Midwest,Sharp Weapon,Yes,19,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5652,1,1,1,12,Midwest,Gun,Yes,36.64517857,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5653,0,1,1,12,Southeast,Unarmed,Yes,27,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5654,0,1,0,12,Northeast,Gun,Yes,52,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5655,0,1,0,12,West,Sharp Weapon,Yes,26,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5656,0,1,0,12,Southeast,Gun,Yes,55,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5657,0,1,0,12,Southeast,Gun,Yes,79,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5658,1,1,1,12,Southwest,Sharp Weapon,Yes,60,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5659,0,1,0,12,Southwest,Gun,Yes,34,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5660,0,1,0,12,Midwest,Sharp Weapon,Yes,38,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5661,0,1,1,12,Southeast,Sharp Weapon,Yes,25,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5662,1,1,1,12,Northeast,Gun,Yes,30,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5663,1,1,1,12,Southwest,Gun,Yes,47,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5664,0,1,0,12,West,Sharp Weapon,Yes,39,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5665,1,1,0,12,Northeast,Gun,Yes,19,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5666,1,1,1,1,Southwest,Unarmed,Yes,52,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5667,0,1,0,1,West,Sharp Weapon,Yes,26,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
5668,0,1,0,1,Northeast,Sharp Weapon,Yes,28,,0,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,0.306358382,-0.306358382,0
5669,1,1,0,11,Southeast,Gun,Yes,32,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5670,1,1,0,1,Midwest,Gun,Yes,27,,1,0,9,0.693641619,0.306358382,0.693641619,0.306358382,0.686746988,0.313253012,-0.693641618,0.693641619,0
5671,0,1,0,1,Southeast,Sharp Weapon,Yes,43,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5672,0,1,0,2,Southeast,Unarmed,Yes,58,,0,0,13,0.769980507,0.230019493,0.769980507,0.230019493,0.785714286,0.214285714,0.230019493,-0.230019493,0
5673,1,1,0,2,Southwest,Sharp Weapon,Yes,34,,1,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,-0.806173726,0.806173726,0
5674,0,1,0,2,West,Sharp Weapon,Yes,33,,0,0,7,0.806173726,0.193826274,0.806173726,0.193826274,0.797945206,0.202054795,0.193826274,-0.193826274,0
5675,0,1,0,2,Southwest,Gun,Yes,30,,0,0,5,0.733662146,0.266337855,0.733662146,0.266337855,0.727272727,0.272727273,0.266337855,-0.266337855,0
